2018-06-27 13:54:35.650915,"[2000, 1.1245169639587402]","[2000, 1.1633658409118652]","[2000, 1.0881679058074951]","[2000, 1.1256790161132812]","[2000, 1.1690518856048584]","[2000, 1.184906005859375]","[2000, 0.9202721118927002]","[2000, 1.1262600421905518]","[2000, 2.458155632019043]","[2000, 1.1254160404205322]","[2000, 0.9688940048217773]","[2000, 0.8472118377685547]","[2000, 1.050961971282959]","[2000, 0.9206202030181885]"
2018-06-27 13:54:51.932527,"[2250, 0.8832130432128906]","[2250, 0.9059069156646729]","[2250, 0.9840190410614014]","[2250, 1.189133644104004]","[2250, 0.94877028465271]","[2250, 1.0236549377441406]","[2250, 0.9440889358520508]","[2250, 0.906378984451294]","[2250, 0.9134137630462646]","[2250, 1.1244959831237793]","[2250, 1.5350580215454102]","[2250, 0.8783168792724609]","[2250, 0.8761410713195801]","[2250, 0.8670690059661865]"
2018-06-27 13:55:05.921731,"[2500, 0.9007179737091064]","[2500, 0.8463139533996582]","[2500, 0.8755199909210205]","[2500, 0.8862109184265137]","[2500, 0.9297599792480469]","[2500, 0.8948569297790527]","[2500, 0.8765959739685059]","[2500, 0.8669300079345703]","[2500, 0.9787399768829346]","[2500, 0.8809261322021484]","[2500, 0.9016261100769043]","[2500, 0.875683069229126]","[2500, 0.906243085861206]","[2500, 0.917341947555542]"
2018-06-27 13:55:18.468656,"[2750, 0.8705639839172363]","[2750, 0.9546658992767334]","[2750, 0.9214608669281006]","[2750, 1.0252552032470703]","[2750, 1.0231919288635254]","[2750, 1.2283720970153809]","[2750, 0.8808720111846924]","[2750, 0.8967077732086182]","[2750, 0.8808560371398926]","[2750, 1.024596929550171]","[2750, 0.9207050800323486]","[2750, 1.1328246593475342]","[2750, 1.1194310188293457]","[2750, 1.024744987487793]"
2018-06-27 13:55:32.394516,"[3000, 1.112051010131836]","[3000, 2.249979019165039]","[3000, 1.1266238689422607]","[3000, 1.1268329620361328]","[3000, 1.2288618087768555]","[3000, 1.0209157466888428]","[3000, 0.9215669631958008]","[3000, 1.1259140968322754]","[3000, 1.0234010219573975]","[3000, 0.9215800762176514]","[3000, 1.0209622383117676]","[3000, 1.2291440963745117]","[3000, 0.922003984451294]","[3000, 1.127004861831665]"
2018-06-27 13:55:48.561838,"[3250, 1.1232130527496338]","[3250, 1.1248300075531006]","[3250, 1.0575201511383057]","[3250, 0.8873629570007324]","[3250, 0.9205639362335205]","[3250, 0.8905799388885498]","[3250, 0.9524979591369629]","[3250, 1.1269278526306152]","[3250, 1.2279090881347656]","[3250, 0.9500231742858887]","[3250, 0.8832948207855225]","[3250, 0.8607311248779297]","[3250, 1.0919880867004395]","[3250, 1.1254768371582031]"
2018-06-27 13:56:02.794823,"[3500, 1.227780818939209]","[3500, 0.9381089210510254]","[3500, 1.026611089706421]","[3500, 0.8596720695495605]","[3500, 1.0636911392211914]","[3500, 1.1245908737182617]","[3500, 0.8569631576538086]","[3500, 0.8835840225219727]","[3500, 1.124974012374878]","[3500, 1.126546859741211]","[3500, 0.9214463233947754]","[3500, 1.0845890045166016]","[3500, 0.8796670436859131]","[3500, 0.9771699905395508]"
2018-06-27 13:56:16.900852,"[3750, 1.0179882049560547]","[3750, 1.153027057647705]","[3750, 1.7804150581359863]","[3750, 0.8834428787231445]","[3750, 1.125260829925537]","[3750, 0.920076847076416]","[3750, 0.9215199947357178]","[3750, 0.9216158390045166]","[3750, 1.125805139541626]","[3750, 0.9209380149841309]","[3750, 1.122833013534546]","[3750, 1.148418664932251]","[3750, 1.104219913482666]","[3750, 0.9826998710632324]"
2018-06-27 13:56:32.041093,"[4000, 0.9238150119781494]","[4000, 0.8718819618225098]","[4000, 1.0530481338500977]","[4000, 1.079005241394043]","[4000, 1.125906229019165]","[4000, 1.125586986541748]","[4000, 1.0144870281219482]","[4000, 1.0311529636383057]","[4000, 0.921638011932373]","[4000, 1.125145673751831]","[4000, 1.1250388622283936]","[4000, 1.1012649536132812]","[4000, 1.0492231845855713]","[4000, 1.1266157627105713]"
2018-06-27 13:56:46.727001,"[4250, 1.121825933456421]","[4250, 1.4310009479522705]","[4250, 0.922497034072876]","[4250, 1.126499891281128]","[4250, 1.125596284866333]","[4250, 1.1245169639587402]","[4250, 0.9197909832000732]","[4250, 1.024846076965332]","[4250, 1.228304147720337]","[4250, 1.1251139640808105]","[4250, 1.022712230682373]","[4250, 1.0580980777740479]","[4250, 1.1972310543060303]","[4250, 1.0199129581451416]"
2018-06-27 13:57:02.188660,"[4500, 1.122783899307251]","[4500, 0.9197192192077637]","[4500, 0.8861148357391357]","[4500, 0.8906850814819336]","[4500, 0.8864729404449463]","[4500, 1.0216009616851807]","[4500, 0.9190888404846191]","[4500, 0.922407865524292]","[4500, 0.9210376739501953]","[4500, 1.123952865600586]","[4500, 1.12526273727417]","[4500, 1.1252408027648926]","[4500, 1.1267240047454834]","[4500, 1.2303071022033691]"
2018-06-27 13:57:16.423440,"[4750, 1.1218926906585693]","[4750, 0.9187099933624268]","[4750, 1.1272790431976318]","[4750, 0.9208371639251709]","[4750, 1.1261770725250244]","[4750, 1.1248588562011719]","[4750, 1.1250650882720947]","[4750, 0.9221930503845215]","[4750, 0.9199769496917725]","[4750, 1.1256051063537598]","[4750, 1.1279232501983643]","[4750, 0.9187161922454834]","[4750, 1.072458028793335]","[4750, 1.0829377174377441]"
2018-06-27 13:57:31.082577,"[5000, 1.0514109134674072]","[5000, 1.0759978294372559]","[5000, 0.9498701095581055]","[5000, 1.0982918739318848]","[5000, 0.920137882232666]","[5000, 1.1271820068359375]","[5000, 0.8922479152679443]","[5000, 0.9070308208465576]","[5000, 0.8656971454620361]","[5000, 1.1184782981872559]","[5000, 0.921299934387207]","[5000, 1.126328706741333]","[5000, 1.3890342712402344]","[5000, 0.9663841724395752]"
2018-06-27 13:57:45.505822,"[5250, 1.1216168403625488]","[5250, 0.9893231391906738]","[5250, 0.8924150466918945]","[5250, 0.8985891342163086]","[5250, 0.9195058345794678]","[5250, 0.923792839050293]","[5250, 0.8607068061828613]","[5250, 0.9972949028015137]","[5250, 0.9016218185424805]","[5250, 0.8901786804199219]","[5250, 0.8821041584014893]","[5250, 0.8459463119506836]","[5250, 0.8473637104034424]","[5250, 0.8555800914764404]"
2018-06-27 13:57:58.349674,"[5500, 0.8814010620117188]","[5500, 0.8781659603118896]","[5500, 0.8946001529693604]","[5500, 0.8990159034729004]","[5500, 0.9098320007324219]","[5500, 0.9099388122558594]","[5500, 0.9201478958129883]","[5500, 0.8781590461730957]","[5500, 0.8868067264556885]","[5500, 0.9145457744598389]","[5500, 0.9089570045471191]","[5500, 0.8767280578613281]","[5500, 0.896636962890625]","[5500, 1.0089452266693115]"
2018-06-27 13:58:11.031326,"[5750, 0.8888757228851318]","[5750, 0.9080321788787842]","[5750, 1.035069227218628]","[5750, 1.0585358142852783]","[5750, 1.193274736404419]","[5750, 1.1250362396240234]","[5750, 1.1247410774230957]","[5750, 1.023137092590332]","[5750, 1.2284269332885742]","[5750, 1.2264189720153809]","[5750, 0.8833987712860107]","[5750, 1.162658929824829]","[5750, 1.158048152923584]","[5750, 1.197180986404419]"
2018-06-27 13:58:26.260091,"[6000, 0.9223558902740479]","[6000, 1.114422082901001]","[6000, 1.0227141380310059]","[6000, 1.0236968994140625]","[6000, 1.1239240169525146]","[6000, 1.2291290760040283]","[6000, 1.2276380062103271]","[6000, 0.9218270778656006]","[6000, 0.9582357406616211]","[6000, 1.086888074874878]","[6000, 1.2275941371917725]","[6000, 1.0219109058380127]","[6000, 0.8336639404296875]","[6000, 1.0470781326293945]"
2018-06-27 13:58:41.043205,"[6250, 0.9826610088348389]","[6250, 0.9184839725494385]","[6250, 1.1274008750915527]","[6250, 0.9001970291137695]","[6250, 0.9093189239501953]","[6250, 0.9518451690673828]","[6250, 0.9225051403045654]","[6250, 1.0216848850250244]","[6250, 1.1225578784942627]","[6250, 1.2243690490722656]","[6250, 0.9211692810058594]","[6250, 1.1253368854522705]","[6250, 1.0708420276641846]","[6250, 0.9767122268676758]"
2018-06-27 13:58:55.240671,"[6500, 1.1215102672576904]","[6500, 1.2268798351287842]","[6500, 1.1254677772521973]","[6500, 1.2319560050964355]","[6500, 1.1205971240997314]","[6500, 0.9228799343109131]","[6500, 1.122265100479126]","[6500, 1.0521421432495117]","[6500, 1.0970897674560547]","[6500, 0.9209449291229248]","[6500, 1.1256592273712158]","[6500, 1.369246006011963]","[6500, 0.9848742485046387]","[6500, 0.9218239784240723]"
2018-06-27 13:59:10.602334,"[6750, 1.1208038330078125]","[6750, 1.0206518173217773]","[6750, 1.0232517719268799]","[6750, 1.0233347415924072]","[6750, 1.43300199508667]","[6750, 0.9207780361175537]","[6750, 0.9361131191253662]","[6750, 0.9126200675964355]","[6750, 0.914099931716919]","[6750, 1.196364164352417]","[6750, 1.1548070907592773]","[6750, 1.022183895111084]","[6750, 1.1264026165008545]","[6750, 1.1276037693023682]"
2018-06-27 13:59:25.553961,"[7000, 1.0162322521209717]","[7000, 1.124725103378296]","[7000, 1.2280340194702148]","[7000, 1.056851863861084]","[7000, 1.19618821144104]","[7000, 1.225916862487793]","[7000, 0.9206798076629639]","[7000, 0.8987288475036621]","[7000, 0.8287270069122314]","[7000, 1.1332638263702393]","[7000, 1.0277531147003174]","[7000, 1.1207265853881836]","[7000, 0.9625909328460693]","[7000, 0.9804177284240723]"
2018-06-27 13:59:40.299702,"[7250, 1.05275297164917]","[7250, 1.0873610973358154]","[7250, 1.2285330295562744]","[7250, 0.9212241172790527]","[7250, 1.0221648216247559]","[7250, 1.1251142024993896]","[7250, 1.1249489784240723]","[7250, 1.1264748573303223]","[7250, 1.0680510997772217]","[7250, 0.8658931255340576]","[7250, 0.8925261497497559]","[7250, 0.9139060974121094]","[7250, 0.966400146484375]","[7250, 1.1257069110870361]"
2018-06-27 13:59:54.840793,"[7500, 1.1191699504852295]","[7500, 1.0184130668640137]","[7500, 0.9218721389770508]","[7500, 0.9193017482757568]","[7500, 1.0925610065460205]","[7500, 1.1574621200561523]","[7500, 1.226989984512329]","[7500, 1.1289989948272705]","[7500, 1.1197969913482666]","[7500, 0.9172646999359131]","[7500, 1.1238489151000977]","[7500, 1.0589370727539062]","[7500, 1.0909247398376465]","[7500, 1.0773060321807861]"
2018-06-27 14:00:09.844765,"[7750, 1.0637221336364746]","[7750, 1.1208667755126953]","[7750, 0.9255359172821045]","[7750, 1.0648655891418457]","[7750, 1.0390920639038086]","[7750, 0.9636080265045166]","[7750, 1.1255488395690918]","[7750, 1.0406739711761475]","[7750, 0.8845458030700684]","[7750, 0.8754611015319824]","[7750, 0.9224169254302979]","[7750, 0.8884470462799072]","[7750, 0.9129629135131836]","[7750, 0.9825270175933838]"
2018-06-27 14:00:23.675969,"[8000, 0.8587779998779297]","[8000, 0.8672010898590088]","[8000, 0.969353199005127]","[8000, 2.1492817401885986]","[8000, 1.1235918998718262]","[8000, 1.0223870277404785]","[8000, 1.1248078346252441]","[8000, 1.022913932800293]","[8000, 1.2275102138519287]","[8000, 0.8676478862762451]","[8000, 1.0760729312896729]","[8000, 1.1250030994415283]","[8000, 1.1267368793487549]","[8000, 1.1216449737548828]"
2018-06-27 14:00:39.393624,"[8250, 1.1844379901885986]","[8250, 0.8910598754882812]","[8250, 0.9786031246185303]","[8250, 1.0221538543701172]","[8250, 1.0212132930755615]","[8250, 1.1256189346313477]","[8250, 1.217148780822754]","[8250, 1.1366488933563232]","[8250, 1.2278828620910645]","[8250, 1.124420166015625]","[8250, 1.1257598400115967]","[8250, 1.124657154083252]","[8250, 1.197937250137329]","[8250, 1.1403510570526123]"
2018-06-27 14:00:54.933948,"[8500, 1.4411561489105225]","[8500, 0.8712248802185059]","[8500, 0.9036228656768799]","[8500, 0.9898989200592041]","[8500, 1.1212007999420166]","[8500, 1.2266888618469238]","[8500, 1.2281789779663086]","[8500, 1.2283539772033691]","[8500, 1.0647680759429932]","[8500, 1.183732032775879]","[8500, 1.8424067497253418]","[8500, 1.247864007949829]","[8500, 0.9047141075134277]","[8500, 0.9178459644317627]"
2018-06-27 14:01:11.130435,"[8750, 1.327880859375]","[8750, 1.0187509059906006]","[8750, 1.124560832977295]","[8750, 1.022045373916626]","[8750, 1.173156976699829]","[8750, 1.0752918720245361]","[8750, 0.9165511131286621]","[8750, 1.028195858001709]","[8750, 0.9194040298461914]","[8750, 1.1258230209350586]","[8750, 0.9224569797515869]","[8750, 0.9188981056213379]","[8750, 1.125795841217041]","[8750, 1.1253371238708496]"
2018-06-27 14:01:25.982949,"[9000, 1.4190289974212646]","[9000, 1.1255772113800049]","[9000, 0.9216158390045166]","[9000, 0.8861129283905029]","[9000, 0.9045219421386719]","[9000, 0.9699230194091797]","[9000, 1.1255378723144531]","[9000, 1.0539450645446777]","[9000, 0.991765022277832]","[9000, 1.0227649211883545]","[9000, 1.0256917476654053]","[9000, 0.9134869575500488]","[9000, 1.1261341571807861]","[9000, 1.0240540504455566]"
2018-06-27 14:01:40.520065,"[9250, 1.1191511154174805]","[9250, 1.1214416027069092]","[9250, 1.1272168159484863]","[9250, 0.9199860095977783]","[9250, 0.918724775314331]","[9250, 1.0229289531707764]","[9250, 1.0224158763885498]","[9250, 1.0707478523254395]","[9250, 0.847203254699707]","[9250, 0.8618688583374023]","[9250, 1.107828140258789]","[9250, 1.124946117401123]","[9250, 1.1267614364624023]","[9250, 0.9197559356689453]"
2018-06-27 14:01:54.856886,"[9500, 1.1151149272918701]","[9500, 1.125054121017456]","[9500, 1.1263680458068848]","[9500, 1.12577223777771]","[9500, 0.9197909832000732]","[9500, 1.1247749328613281]","[9500, 1.2270050048828125]","[9500, 0.8816120624542236]","[9500, 0.8878579139709473]","[9500, 0.9933538436889648]","[9500, 1.123751163482666]","[9500, 1.0278048515319824]","[9500, 0.9171698093414307]","[9500, 1.0500879287719727]"
2018-06-27 14:02:09.527747,"[9750, 1.314965009689331]","[9750, 1.1016089916229248]","[9750, 1.1267130374908447]","[9750, 1.1246311664581299]","[9750, 1.0231208801269531]","[9750, 0.9196391105651855]","[9750, 1.0225732326507568]","[9750, 0.9200499057769775]","[9750, 0.8659248352050781]","[9750, 0.9841201305389404]","[9750, 0.9138498306274414]","[9750, 1.122544765472412]","[9750, 0.9231548309326172]","[9750, 0.9313919544219971]"
2018-06-27 14:02:23.846045,"[10000, 1.1043989658355713]","[10000, 1.126659631729126]","[10000, 1.2283730506896973]","[10000, 0.919774055480957]","[10000, 1.1241557598114014]","[10000, 0.920799970626831]","[10000, 0.9197518825531006]","[10000, 1.0586938858032227]","[10000, 0.8508479595184326]","[10000, 1.1594860553741455]","[10000, 1.127640962600708]","[10000, 1.036987066268921]","[10000, 0.8870279788970947]","[10000, 0.939316987991333]"
2018-06-27 14:12:38.652761,"[250, 1.3251080513000488]","[250, 1.118321180343628]","[250, 0.9227461814880371]","[250, 1.1268248558044434]","[250, 1.0227088928222656]","[250, 1.0521461963653564]","[250, 0.8931050300598145]","[250, 1.053750991821289]","[250, 0.9003839492797852]","[250, 1.116945743560791]","[250, 1.1260910034179688]","[250, 1.1265780925750732]","[250, 1.1296350955963135]","[250, 2.0448930263519287]"
2018-06-27 14:12:54.625061,"[500, 1.0971548557281494]","[500, 1.1469228267669678]","[500, 1.2264320850372314]","[500, 1.024420976638794]","[500, 1.1004810333251953]","[500, 1.156243085861206]","[500, 1.2219552993774414]","[500, 1.2282040119171143]","[500, 0.992825984954834]","[500, 0.937161922454834]","[500, 0.9691340923309326]","[500, 1.0933458805084229]","[500, 0.8716988563537598]","[500, 0.9712419509887695]"
2018-06-27 14:13:09.668966,"[750, 1.1126599311828613]","[750, 0.8493630886077881]","[750, 0.877465009689331]","[750, 1.0504817962646484]","[750, 1.12516188621521]","[750, 1.0698838233947754]","[750, 1.078794002532959]","[750, 1.126922845840454]","[750, 1.0297491550445557]","[750, 1.0552589893341064]","[750, 1.0880951881408691]","[750, 1.2610468864440918]","[750, 1.8473491668701172]","[750, 1.117218017578125]"
2018-06-27 14:13:25.364649,"[1000, 0.9946889877319336]","[1000, 0.8572909832000732]","[1000, 0.8829171657562256]","[1000, 1.1260290145874023]","[1000, 1.1321918964385986]","[1000, 1.1337640285491943]","[1000, 1.1113409996032715]","[1000, 0.9214699268341064]","[1000, 0.9213340282440186]","[1000, 0.9210748672485352]","[1000, 1.125338077545166]","[1000, 1.1267871856689453]","[1000, 0.9195857048034668]","[1000, 1.0049822330474854]"
2018-06-27 14:13:39.550064,"[1250, 0.8563661575317383]","[1250, 1.1075940132141113]","[1250, 1.2282829284667969]","[1250, 0.9224510192871094]","[1250, 1.125424861907959]","[1250, 0.920773983001709]","[1250, 1.1265830993652344]","[1250, 0.9231588840484619]","[1250, 2.6618270874023438]","[1250, 1.134106159210205]","[1250, 1.1151800155639648]","[1250, 0.9210560321807861]","[1250, 0.9428460597991943]","[1250, 1.1674549579620361]"
2018-06-27 14:13:55.710568,"[1500, 0.9615528583526611]","[1500, 1.1239268779754639]","[1500, 1.1264808177947998]","[1500, 1.1264986991882324]","[1500, 1.1244912147521973]","[1500, 1.2301785945892334]","[1500, 1.1245629787445068]","[1500, 1.1265208721160889]","[1500, 0.92146897315979]","[1500, 1.1283519268035889]","[1500, 1.1220221519470215]","[1500, 0.9661839008331299]","[1500, 0.8373148441314697]","[1500, 1.1027991771697998]"
2018-06-27 14:14:10.740295,"[1750, 1.0313100814819336]","[1750, 0.8815240859985352]","[1750, 0.8991386890411377]","[1750, 1.0367400646209717]","[1750, 1.0232868194580078]","[1750, 1.1257290840148926]","[1750, 1.1254959106445312]","[1750, 1.2279679775238037]","[1750, 1.163727045059204]","[1750, 1.0880038738250732]","[1750, 0.8466269969940186]","[1750, 1.0999150276184082]","[1750, 1.1233000755310059]","[1750, 1.0244829654693604]"
2018-06-27 14:14:25.447648,"[2000, 1.1242890357971191]","[2000, 0.9191219806671143]","[2000, 0.9234659671783447]","[2000, 1.125291109085083]","[2000, 1.0230982303619385]","[2000, 1.0235450267791748]","[2000, 1.0228111743927002]","[2000, 1.1263611316680908]","[2000, 1.1266140937805176]","[2000, 1.196362018585205]","[2000, 1.008255958557129]","[2000, 0.9109351634979248]","[2000, 0.9347891807556152]","[2000, 0.965015172958374]"
2018-06-27 14:14:39.885799,"[2250, 1.1245429515838623]","[2250, 1.124553918838501]","[2250, 1.126380205154419]","[2250, 1.2292070388793945]","[2250, 0.8530652523040771]","[2250, 0.877439022064209]","[2250, 0.9195587635040283]","[2250, 1.136033058166504]","[2250, 0.9210212230682373]","[2250, 1.0782158374786377]","[2250, 1.1730890274047852]","[2250, 1.2277328968048096]","[2250, 1.229241132736206]","[2250, 1.1268670558929443]"
2018-06-27 14:14:55.050618,"[2500, 1.1153230667114258]","[2500, 1.1243619918823242]","[2500, 1.2283458709716797]","[2500, 0.9218459129333496]","[2500, 1.948805809020996]","[2500, 1.1377689838409424]","[2500, 2.237010955810547]","[2500, 1.2430760860443115]","[2500, 1.1130120754241943]","[2500, 1.020495891571045]","[2500, 1.811805009841919]","[2500, 1.2619340419769287]","[2500, 1.2275128364562988]","[2500, 1.2279112339019775]"
2018-06-27 14:15:13.679148,"[2750, 1.2260069847106934]","[2750, 1.1247889995574951]","[2750, 1.228348731994629]","[2750, 1.1268277168273926]","[2750, 0.899137020111084]","[2750, 0.9174361228942871]","[2750, 0.9456560611724854]","[2750, 0.861159086227417]","[2750, 1.0841138362884521]","[2750, 1.0607991218566895]","[2750, 0.9143538475036621]","[2750, 0.8895609378814697]","[2750, 1.1284301280975342]","[2750, 1.2281169891357422]"
2018-06-27 14:15:28.323416,"[3000, 1.1225998401641846]","[3000, 1.0222892761230469]","[3000, 0.9224879741668701]","[3000, 1.006147861480713]","[3000, 1.142768144607544]","[3000, 1.1254420280456543]","[3000, 1.362781047821045]","[3000, 1.093216896057129]","[3000, 1.2291738986968994]","[3000, 1.1258282661437988]","[3000, 0.9197649955749512]","[3000, 1.1263558864593506]","[3000, 1.22884202003479]","[3000, 1.1263620853424072]"
2018-06-27 14:15:43.895902,"[3250, 1.0130341053009033]","[3250, 0.9194927215576172]","[3250, 1.1262269020080566]","[3250, 0.9215850830078125]","[3250, 1.1257960796356201]","[3250, 1.1663341522216797]","[3250, 1.187135934829712]","[3250, 0.8299009799957275]","[3250, 0.9090330600738525]","[3250, 0.9962019920349121]","[3250, 1.0829319953918457]","[3250, 1.0937550067901611]","[3250, 1.2293620109558105]","[3250, 1.2292728424072266]"
2018-06-27 14:15:58.737098,"[3500, 1.1223978996276855]","[3500, 1.1239738464355469]","[3500, 0.9218156337738037]","[3500, 1.1265192031860352]","[3500, 1.1254682540893555]","[3500, 1.0708742141723633]","[3500, 0.8729109764099121]","[3500, 1.945962905883789]","[3500, 1.0985758304595947]","[3500, 0.9956679344177246]","[3500, 0.8727891445159912]","[3500, 0.9211561679840088]","[3500, 1.1257688999176025]","[3500, 1.1263749599456787]"
2018-06-27 14:16:14.198943,"[3750, 0.8843429088592529]","[3750, 0.8507981300354004]","[3750, 1.125826120376587]","[3750, 1.1276500225067139]","[3750, 1.1253602504730225]","[3750, 1.1264958381652832]","[3750, 0.9196879863739014]","[3750, 0.922307014465332]","[3750, 1.1252388954162598]","[3750, 1.1233501434326172]","[3750, 0.949289083480835]","[3750, 0.8546271324157715]","[3750, 0.8658721446990967]","[3750, 0.9123210906982422]"
2018-06-27 14:16:28.126197,"[4000, 1.0199570655822754]","[4000, 0.9468107223510742]","[4000, 1.0985610485076904]","[4000, 1.127413034439087]","[4000, 1.1248738765716553]","[4000, 1.126086950302124]","[4000, 1.1248018741607666]","[4000, 1.331031084060669]","[4000, 1.126081943511963]","[4000, 1.1254498958587646]","[4000, 0.9606542587280273]","[4000, 1.086899995803833]","[4000, 1.2274091243743896]","[4000, 1.1269111633300781]"
